length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,pop_den_length,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_global_routed,directness_lcc_linkwise,directness_all_linkwise
80044.45499999967,80044.45499999967,68.80421761966791,0.5199228921898591,0.5199228921898591,39,1,897865349.4223025,42653.80200000002,43903.253000000004,14090.067089477396,0.9125175642869331,0.5719814309564105,0.5719814309564105
