   2	0.0000005	0.00000125
   4	3.125E-08	1.5625E-08
   8	3.90625E-09	1.95313E-09
  16	1.95313E-09	2.44141E-10
  32	1.40381E-09	9.15527E-11
  64	1.17493E-09	1.71661E-10
 128	1.08528E-09	3.62396E-11
 256	1.02597E-09	2.00868E-11
 512	1.03511E-09	1.40518E-11
1024	1.02397E-09	6.32554E-12
2048	1.03152E-09	3.68734E-12
