   2	2.125E-07	6.29719E-07
   4	1.01563E-08	1.16431E-08
   8	1.95313E-09	0
  16	1.26953E-09	1.69886E-10
  32	1.05133E-09	1.84565E-10
  64	1.00708E-09	2.11127E-11
 128	9.89771E-10	3.34878E-11
 256	9.78234E-10	1.39363E-11
 512	9.93155E-10	1.49747E-11
1024	1.00974E-09	6.03429E-12
2048	1.04469E-09	3.39043E-12
